report_id,reported_at,resolved_at,issue_type,severity,lat,lon,street_name,channel,estimated_impact_cost,district_hint
MR201090,2024-09-16T23:41:54Z,"Sep 21, 2024 08:37AM",bus stop damage,5,37.707285660711975,-122.521352424424,Grant St,web,685.82,D01
MR201091,2025-11-12T20:58:43Z,11/21/2025 13:49:00,missing sign,4,37.76380169341357,-122.413830396124,River Rd,app,215.36,D07
MR201092,08/17/2024 10:57:00,19-08-2024 00:57,unsafe crossing,3,37.81314350570903,-122.501512461067,Harbor Ave,email,2000.02,D09
MR201093,30-07-2025 19:37,2025-08-11T18:18:08Z,broken traffic light, H ,37.7462927588881,-122.482598314903,Elm St,app,1835.69,D06
MR201094,27-04-2025 03:48,2025-04-30T21:24:03Z,unsafe crossing,3,37.702041666830866,-122.547033453582,Pine Ave,app,1609.35,D01
MR201095,"Jan 03, 2024 04:37AM",,blocked lane,5,37.6964,-122.4133,Hillcrest Ave,app,1940.99,D12
MR201096,10/07/2024 09:32:00,,blocked lane,3,37.77129449779277,-122.486321095242,Grant St,app,"1,279 USD",D02
MR201097,2024-03-05T05:53:52Z,03/09/2024,sidewalk obstruction,Medium,37.83023311637552,-122.467735367697,Pine Ave,PHONE,439.95,D10
MR201098,2024-04-18T20:50:36Z,2024-04-22T00:40:43Z,pothole near crossing,1,37.79873034383065,-122.473862903539,Market St,phone,302.54,D10
MR201099,2025-12-21T16:47:03Z,2026-01-01T08:25:52Z,bus stop damage,1,37.75601748993853,-122.47533445818,Hillcrest Ave,app,"1,366 USD",D06
MR201100,2025-12-09T21:05:41Z,2025-12-18T04:12:05Z,unsafe crossing,3,37.82,-122.415,Harbor Ave,email,575.89,D11
MR201101,14-06-2024 05:29,2024-07-01T03:41:01Z,busstop damage,1,37.837733140839084,-122.495133955589,Harbor Ave,app,430.1,D10
MR201102,2025-04-10T13:00:49Z,,blocked lane,5,37.77485664407611,-122.492370601792,Market St,app,"~1,470",D06
MR201103,2024-02-24T19:54:15Z,,blocked lane,5,37.81208202653074,-122.516864922739,Grant St,app,1093.37,D09
MR201104,2025-03-25T16:18:08Z,2025-03-28T06:23:57Z,unsafe crossing,2,37.74139185886795,-122.479296938978,Broadway,app,1080.36,D06
MR201105,2025-06-13T03:44:33Z,,blocked lane,3,37.81518109067347,-122.388552144693,Elm St,app,674.12,D09
MR201106,06/23/2025 21:18:00,2025-06-29T15:51:04Z,pothole near crossing,4,,-122.480129,Pine Ave,phone,895.7,D02
MR201107,2024-09-28T22:46:22Z,2024-10-02T19:49:44Z,pothole near crossing,3,-122.417300536505,37.7640613827147,Maple Dr,web,1030.52,D07
MR201108,2024-11-17T07:34:55Z,,unsafe crossing,4,37.80464463996868,-122.523742290305,Elm St,phone,"~1,432",D09
MR201109,2024-04-09T08:54:46Z,2024-04-10T19:50:28Z,sidewalk obstruction,2,37.8141,-122.46161,Maple Dr,email,378.67,D10
MR201110,05/18/2025,05/20/2025,broken traffic light,5,,-122.516026738539,Union Blvd,app,"~1,188",D05
MR201111,10/15/2024 12:12:00,,bus stop damage,2,37.7648,-122.355,Grant St,app,790.72,D08
MR209408,07/01/2025 14:58:13,"Jul 03, 2025 09:57AM",blocked lane,med,,-122.381367849735,Transit Way,,802.77,D04
MR201113,"Feb 03, 2024 04:13PM",,unsafe crossing,4,37.83433687255395,-122.35165784618,Harbor Ave,app,847.28,D12
MR201114,2024-09-25T06:59:55Z,2024-09-29T21:27:36Z,broken traffic light,1,37.70971848333967,-122.378750558075,Elm St,app,931.66,D04
MR201115,11/08/2024,11/14/2024 11:29:58,blocked lane,2,37.69218471188718,-122.48174281311,Broadway,web,970.78,D02
MR201116,02/06/2024,2024-02-18T05:48:23Z,missing signage,2,37.81876,-122.409,,mobile app,~361,D11
MR201117,0000-00-00,2025-04-10T16:00:05Z,Blocked Lane,,37.80184372062661,-122.420760431114,Broadway,Web Form,1305.06,D11
MR201118,2025-04-01T23:46:44Z,04/05/2025 18:40:10,SIDEWALK OBSTRUCTION,3,37.782428392093806,-122.517939236314,Union Blvd,app,362.03,D05
MR201119,"Aug 30, 2025 05:53PM",09/06/2025 12:14:12,unsafe crossing,3,37.697110282882775,,Pine Ave,app,2120.99,D03
MR201120,06/28/2025 13:50:00,2025-07-04T03:38:50Z,missing sign,1,37.707299801348114,-122.4766064976,Market St,phone,311.84,D02
MR201121,2024-06-05T15:04:16Z,2024-06-12T12:15:53Z,pothole near crossing,3,37.70719259729887,-122.54996948638,Maple Dr,app,683.56,D01
MR201122,"May 18, 2024 07:52PM",2024-05-26T06:34:32Z,broken traffic light,4,37.69061369862164,-122.526860315497,Cedar Rd,web,710.56,D01
MR201123,2024-09-23T21:45:27Z,10/01/2024,blocked lane,5,37.7139,-122.35063,Elm St,web,1012.16,D04
MR201124,2025-10-13T11:19:57Z,,broken traffic light,3,,,Harbor Ave,web,2384.43,D12
MR201125,2025-03-04T17:40:58Z,,broken traffic light,4,37.795,-122.394772,Elm St,app,"~2,394",D12
MR201126,2024-11-29T21:49:35Z,12/05/2024 11:39:51,broken traffic light,4,37.68931968241273,-122.377043952928,Broadway,app,1427.99,D04
MR201127,2025-06-10T09:16:52Z,2025-06-17T11:51:52Z,broken traffic light,4,37.70059111868482,-122.446481563017,Grant St,web,2503.16,D03
MR201128,06/24/2024 20:27:03,,pothole near crossing,3,37.7682024572296,-122.531555902271,Cedar Rd,email,419.54,D05
MR201129,2025-04-29T20:42:11Z,2025-05-06T04:47:30Z,pothole near crossing,3,37.732753159965625,-122.436063776185,Union Blvd,PHONE,606 USD,D07
MR201130,2025-07-09T12:50:35Z,,missing sign,1,37.80561873053653,-122.533087827342,Cedar Rd,app,189,D09
MR201131,06/23/2025 02:44:00,07/16/2025 12:26:00,broken traffic light,,,-122.443,River Rd,app,1435.55,D07
MR201132,24-01-2025 03:16,01/29/2025 07:39:07,unsafe crossing,3,37.80582180610427,-122.524684966323,Union Blvd,web,784.96,D09
MR201133,"Oct 27, 2024 04:39PM",,pothole near crossing,3,-122.544069171308,37.75818498750749,Broadway,app,351.45,
MR201134,01/19/2025 23:52:00,01/28/2025 13:46:00,unsafe crossing,Critical,37.754063308320376,-122.436335929976,Market St,web,1210.32,D07
MR201135,06/26/2024 01:00:00,06/28/2024 02:46:00,sidewalk obstruction,,,-122.381648150159,Cedar Rd, call center ,473.06,D04
MR201136,2025-04-13T13:38:14Z,2025-04-20T08:45:49Z,missing sign,2,37.76788094914314,-122.424682093838,Harbor Ave,app,165.19,D07
MR201137,2025-03-25T01:41:12Z,,blocked lane,3,37.72950957207632,-122.446481563017,River Rd,app,1636.56,D03
MR201138,09/25/2025 13:59:51,2025-10-30T06:53:48Z,broken traffic light,4,37.74006917319437,-122.474153776496,Harbor Ave,web,6369.42,D06
MR201139,02/23/2025 09:19:59,02/27/2025 09:21:47,broken traffic light,5,,,Elm St,web,2687.91,D10
MR201140,2025-08-01T08:04:08Z,04/08/2025 21:59:00,bus stop damage,5,37.725022493328105,-122.420976480183,Transit Way,email,778.29,D03
MR201141,2024-07-19T06:11:55Z,07/30/2024,sidewalk obstruction,3,37.75644723914748,-122.464922585066,Maple Dr,phone,653.5,D09
MR201142,2025-05-23T20:48:12Z,,broken traffic light,4,37.73627228316329,-122.47423513558,Cedar Rd,app,1996.31,D06
MR201143,"Nov 05, 2025 02:33PM",2025-11-12T21:40:33Z,lane blocked,4,37.756006306999986,-122.357161034856,Broadway,web,731.6,D08
MR201144,09/07/2024 08:10:43,2024-09-15T13:08:48Z,sidewalk obstruction,1,37.75957450234733,-122.479176717687,,phone,292 USD,D06
MR201145,2025-09-09T11:56:57Z,09/16/2025 15:37:00,missing sign,4,37.70914870076466,-122.389135616699,Hillcrest Ave,email,USD 304.86,D04
MR201146,2025-12-11T17:42:29Z,12/17/2025 11:50:00,unsafe crossing,4,37.72065741520625,-122.446481563017,Maple Dr,app,1755.34,D03
MR201147,2024-04-30T07:33:49Z,2024-05-03T04:32:04Z,sidewalk obstruction,3,37.831684130181976,-122.472626480925,Cedar Rd,phone,366.78,D10
MR201148,32/32/2025 99:99,,blocked lane,5,37.787863262291204,-122.442617931245,Elm St,app,2161.34,D05
MR201149,01/12/2025 20:25:00,"Dec 18, 2025 02:01AM",BUS STOP DAMAGE,2,37.83224009635065,-122.374078386198,Market St,email,698.06,D12
MR201150,2024-08-29T10:21:40Z,09/06/2024 04:16:00,blocked lane,3,37.70944039593176,-122.428551250615,Elm St,app,1498.04,D03
MR201151,2025-02-23T12:43:39Z,01/03/2025 00:34:00,unsafe crossing,4,37.76,-122.43669,Transit Way,phone,963.29,D07
MR201152,07/22/2025 09:19:16,08/04/2025 00:53:38,unsafe crossing,3,37.75249786971906,,Hillcrest Ave,email,1406.69,D06
MR201153,07/04/2024 11:29:00,2024-04-20T03:21:34Z,bus stop damage,3,37.73564,-122.538458,Union Blvd,app,437.76,D04
MR201154,2024-07-31T10:33:24Z,08/10/2024 19:49:26,blocked lane,3,37.76234971029485,-122.479231740293,Cedar Rd,app,1713.53,D06
MR201155,2025-05-04T14:30:01Z,,missing sign,2,37.81699121823907,-122.4428171794,Transit Way,phone,USD 298.83,D11
MR201156,30-11-2025 08:54,2025-12-02T12:34:47Z,broken traffic light,5,37.765798622810756,-122.498721951178,Harbor Ave,phone,1078.23,D07
MR201157,2024-02-02T07:17:00Z,,BUS STOP DAMAGE,3,37.80782212895963,-122.438395815687,Hillcrest Ave,app,1014.69,D11
MR201158,2024-01-04T22:18:12Z,2024-01-15T17:35:12Z,bus stop damage,4,37.76608,-122.515815,Maple Dr,web,656.61,D05
MR201159,10/20/2025 22:30:00,,unsafe crossng,5,,-122.48778,Hillcrest Ave,web,1974.22,D10
MR201160,2025-11-09T21:18:41Z,11/23/2025 20:03:44,blocked lane,5,37.75486167694139,,Cedar Rd,phone,2862.15,D12
MR201161,"Oct 04, 2025 11:49AM",,unsafe crossing,2,37.78791533826062,-122.472068532457,Broadway,,1117.88,D06
MR201162,04/14/2024 03:30:00,2024-04-19T10:01:12Z,sidewalk obstruction,3,37.819492640985544,-122.420059644007,Hillcrest Ave,app,468.91,D11
MR201163,2024-04-09T06:22:00Z,,Missing Sign,2,37.81431625482637,-122.530593212513,Pine Ave,PHONE,207.28,D09
MR201164,"Apr 27, 2024 01:38PM",,SIDEWALK OBSTRUCTION,4,37.69088854673341,-122.446481563017,Union Blvd,app,347.07,D03
MR201165,2025-12-01T23:14:54Z,2025-12-08T21:24:26Z,unsafe crossing,4,37.8231426324981,-122.455669923421,Hillcrest Ave,web,1505.09,D10
MR201166,2025-06-10T07:55:30Z,06/15/2025 18:32:56,bus stop damage,3,37.81813356455533,-122.47675386216,Harbor Ave,app,689.86,D10
MR201167,"Feb 25, 2025 03:12AM",02/27/2025 11:32:02,sidewalk obstruction,2,37.70857084588643,-122.454177922321,Union Blvd,web,591.15,
MR201168,2025-10-22T15:36:13Z,"Nov 07, 2025 04:23AM",unsafe crossing,5,37.813679332115846,-122.355394029675,Elm St,app,1214.56,D12
MR201169,2025-04-28T15:57:20Z,05/13/2025 03:11:00,blocked lane,1,37.75091,-122.46881,,app,1031.02,D06
MR201170,2024-02-20T14:09:21Z,2024-02-25T17:25:58Z,broken traffic light,4,37.81261446775867,-122.356386155217,Hillcrest Ave,app,"2,840 USD",D12
MR201171,2025-06-29T20:02:40Z,,POTHOLE NEAR CROSSING,3,37.748607372106505,-122.519299308102,Market St,phone,489.04,D05
MR201172,2024-11-15T15:25:46Z,11/19/2024 16:59:29,sidewalk obstruction,3,37.815,-122.385896,Market St,app,279.54,D12
MR201173,07/30/2025 05:17:00,"Aug 07, 2025 06:18AM",pothole near crossing,2,37.835215,-122.442,Hillcrest Ave,email,660.3,D11
MR201174,03/11/2025 16:50:00,,unsafe crossing,4,,-122.456227931134,,phone,664.74,
MR201175,2024-06-19T00:27:02Z,07/06/2024 09:50:00,broken traffic light,3,37.76741114248561,-122.480420595822,Hillcrest Ave,phone,2005.21,D06
MR201176,2025-11-13T22:13:26Z,,bus stop damage,2,37.827703902620165,-122.479641708947,Hillcrest Ave,app,505.03,D10
MR201177,2024-08-29T14:27:37Z,07/09/2024 14:49:00,sidewalk obstruction,5,37.76459940474911,-122.359922588064,Transit Way,app,302.24,D08
MR201178,02/23/2025 03:28:18,2025-02-26T14:07:17Z,missing sign,1,37.750435404493544,-122.382971216018,Harbor Ave,app,199,D02
MR201179,2024-03-20T18:18:24Z,"Mar 26, 2024 02:36PM",blocked lane,4,37.688376435245466,-122.381955331423,Union Blvd,phone,1491.72,
MR201180,25-02-2024 03:47,03/05/2024 07:28:17,pothole near crossing,3,37.7676,-122.511445,Harbor Ave,app,671.1,D05
MR201181,2025-10-13T00:45:54Z,,Broken Traffic Light,4,37.697368,-122.529831,Union Blvd,phone,"~2,133",D01
MR201182,2024-04-03T09:41:11Z,06/04/2024 02:23:00,bus stop damage,3,37.790820819786624,-122.535506827798,Grant St,app,"1,524 USD",
MR209388,08/04/2025,2025-08-27T17:25:13Z,broken traffic light,4,37.827,-122.43733,Cedar Rd,app,2424.7,D11
MR201184,09/28/2024 14:53:11,2024-09-29T08:18:23Z,missing sign, L ,37.69303790512751,-122.54996948638,Harbor Ave,email,155.12,D01
MR201185,03/14/2024 04:51:08,,blocked lane,3,37.688,-122.42863,Elm St,app,1295.05,D03
MR201186,2024-03-03T11:10:20Z,,blocked lane,4,37.83822358516437,-122.461256547978,River Rd,web,1943.66,D10
MR201187,2025-04-03T02:23:52Z,07/04/2025 18:32:00,missing sign,2,37.72656670084634,-122.49659125209,River Rd,app,296.27,
MR201188,2025-10-14T14:10:53Z,,lane blocked,2,37.687416,-122.39611,Cedar Rd,app,1454.1,D04
MR201189,2024-01-24T18:11:06Z,,unsafe crossing,,37.68675129745404,-122.495351690236,Market St,PHONE,~708,D02
MR201190,03/28/2025,,blocked lane,4,37.8193,-122.446043,Pine Ave,,1726.56,D11
MR201191,20-04-2025 04:16,2025-04-24T10:03:41Z,missing sign,4,37.76866958047443,-122.519730499658,Elm St,PHONE,USD 346.57,D06
MR201192,2024-06-17T15:53:29Z,2024-06-26T11:55:00Z,broken traffic light,2,37.72061735955103,-122.480521473201,Maple Dr,app,1461.66,D02
MR201193,2025-02-02T12:12:33Z,02/06/2025 09:39:00,unsafe crossing,3,37.7566,-122.5494,Broadway,app,598.05,D05
MR201194,"Jan 11, 2024 06:55PM",2024-01-18T16:16:10Z,pothole near crossing,4,37.76097255287108,-122.428298635771,Pine Ave,app,492 USD,D07
MR201195,17-02-2024 16:23,2024-02-21T13:55:07Z,unsafe crossing,5,37.815138028762476,-122.401376101832,Harbor Ave,app,1427.57,D07
MR201196,2024-01-13T06:14:10Z,,pothole near crossing,4,37.77055,-122.4522,Broadway,app,386.75,D06
MR201197,2024-07-17T04:01:00Z,,missing sign,4,37.706071377015,-122.481918881374,Broadway,app,305.8,D09
MR201198,2024-05-17T00:55:35Z,,broken traffic light, H ,37.779228821069836,-122.478594452573,Market St,web,"~2,460",D06
MR201199,2024-08-20T03:50:44Z,21-08-2024 19:44,SIDEWALK OBSTRUCTION,3,37.7287,-122.516,Harbor Ave,app,257.81,D01
MR201200,2024-04-28T14:25:41Z,,unsafe crossing,4,37.7177330757465,,Pine Ave,app,956.1,D03
MR201201,2024-03-16T00:43:04Z,,broken traffic light,4,37.6934400990082,-122.398249873551,Pine Ave,app,1380.74,D03
MR201202,04/09/2024 18:16:59,2024-04-11T20:11:12Z,blocked lane,3,37.7045333889746,-122.460750831198,Cedar Rd,mobile app,1681.42,D02
MR201203,2024-04-07T06:53:24Z,2024-04-13T23:54:00Z,blocked lane,5,37.8055,-122.442751,Maple Dr,app,3006.97,
MR201204,07/01/2025 22:17:00,,unsafe crossng,5,37.828310476005456,-122.419942102433,River Rd,phone,1135.84,D11
MR201205,2025-08-27T18:51:33Z,,pothole near crossing,4,37.7703687617641,-122.394518318097,Elm St,app,597.21,D08
MR201206,2025-06-28T16:43:49Z,2025-07-06T23:58:14Z,unsafe crossing,4,37.698652529113716,-122.359876388408,Grant St,app,898.79,D04
MR201207,08/03/2024,2024-08-08T15:26:37Z,pothole near crossing,1,37.72223232764606,-122.374206763145,Union Blvd,app,USD 277.00,D04
MR201208,2024-12-15T02:57:15Z,12/31/2024 17:26:56,Pothole Near Crossing,4,38.867481639985954,-121.949500136431,,app,386.4,D06
MR201209,2024-09-07T07:47:21Z,"Sep 09, 2024 03:18PM",MISSING SIGN,2,37.77618157266008,-122.364041869793,Transit Way,,449.72,D08
MR201210,32/32/2025 99:99,2024-09-12T10:25:02Z,bus stop damage,5,37.711,-122.54997,Grant St,email,1102.54,D06
MR201211,05/23/2024,05/30/2024 19:30:00,blocked lane,5,37.79294410387833,-122.432362784182,Grant St,app,908.71,D11
MR201212,04/07/2025 00:44:24,,blocked lane,Critical,37.76472920280979,-122.435145675032,Market St,,1965.46,
MR201213,"Sep 27, 2024 03:14PM",,unsafe crossing,2,-122.549368811859,37.76788354372441,River Rd,app,1530.53,D05
MR201214,"Mar 10, 2024 09:30AM",,sidewalk obstruction,medium low,37.701,-122.549969,Harbor Ave,app,234.13,D01
MR201215,03/28/2024 16:34:00,2024-03-29T17:48:53Z,pothole near crossing,4,37.76197504045021,-122.486486044562,Harbor Ave,web,867,D06
MR201216,23-06-2025 23:51,2025-07-02T03:08:23Z,Pothole Near Crossing,3,37.74680451938318,-122.499047781901,Grant St,phone,583.84,D06
MR201217,11/24/2025,11/28/2025 08:46:52,missing sign,1,37.70395593759646,-122.412297819348,Cedar Rd,app,240.56,D03
MR201218,2024-06-29T19:00:41Z,01/07/2024 17:24:00,broken traffic light,3,37.70814102968328,-122.44231508454,River Rd,app,1063.86,D03
MR201219,2024-10-21T08:35:51Z,,blocked lane,4,37.78822905427965,-122.4216595691,Maple Dr,Web Form,2829.63,D09
MR201220,2025-08-09T14:05:37Z,2025-08-15T12:16:56Z,blocked lane,4,37.820169262751605,-122.497037965692,River Rd,app,USD 709.08,D01
MR201221,"Aug 23, 2025 06:27PM",,unsafe crossing,3,37.80467255749463,-122.510277069901,,web,957.13,D09
MR201222,08/02/2025 09:13:00,,broken traffic light,3,37.81938961323133,-122.400865334363,,phone,1577.89,D12
MR201223,12/31/2024 06:02:58,,missing sign,2,37.8203391332512,-122.452820792178,River Rd,web,221.97,D10
MR201224,03/20/2025 22:23:27,2025-03-25T05:23:36Z,pothole near crossing,4,37.832364,-122.37279,Elm St,web,585.93,D10
MR201225,2024-06-04T07:34:28Z,2024-06-10T01:23:20Z,pothole near crossing,High,37.67997263084411,-122.416106058583,Hillcrest Ave,,USD 323.10,D03
MR201226,2024-12-16T19:02:39Z,,pothole near crossing,med,37.77081580955392,-122.361862435222,River Rd,app,~685,D01
MR201227,2024-09-16T21:50:08Z,2024-10-03T15:40:46Z,pothole near crossing,4,37.706600500694094,-122.427610828492,Broadway,web,548.08,D03
MR201228,2024-03-28T14:56:55Z,2024-04-09T10:43:51Z,,5,37.704797054008885,-122.472954325355,Cedar Rd,email,"1,099 USD",D02
MR201229,2025-07-17T04:58:45Z,,blocked lane,5,37.79672562243361,-122.349141722007,Hillcrest Ave,email,2343.46,D12
MR201230,05/18/2025 05:14:00,05/26/2025 17:37:55,blocked lane,4,,-122.39075231598,River Rd,app,2426.84,D08
MR201231,2025-08-25T19:33:12Z,,pothole near crossing,5,37.724449,-122.55,Broadway,email,789 USD,D01
MR201232,2024-10-09T14:00:45Z,,missing sign,MED ,37.693,-122.386,River Rd,app,531.63,
MR201233,12/12/2025,,broken traffic light,3,37.82324840633363,-122.462091357945,Pine Ave,app,1567.4,D10
MR201234,25-11-2025 18:15,11/28/2025 02:16:02,pothole near crossing,3,37.7692951487689,-122.409605755069,Elm St,email,235.17,D01
MR201235,25-11-2024 00:12,2024-12-06T07:59:58Z,blocked lane,5,37.80133216470856,-122.39232288871,Elm St,phone,1142.72,D12
MR201236,11/20/2025 07:24:00,2025-11-21T04:07:20Z,lane blocked,,37.74993675338234,-122.501611487982,Harbor Ave,app,2458.54,D06
MR201237,08/08/2025 20:26:00,08/12/2025,pothole near crossing,3,37.75757421963093,-122.535121255576,Elm St,app,~474,D05
MR201238,30-01-2024 11:25,,pothole near crossing,2,37.6998900903032,-122.493933643108,Elm St,phone,548.4,D02
MR201239,2025-12-24T10:02:20Z,01/01/2026 12:24:00,pothole near crossing,2,37.771638,-122.52107,Transit Way,phone,~338,D05
MR201240,2024-07-12T05:38:23Z,2024-07-23T00:03:41Z,sidewalk obstruction,4,37.761702574502806,-122.354099426535,Harbor Ave,phone,476.31,D08
MR201241,03/24/2025,2025-03-27T21:49:50Z,missing sign,high,,-122.543077835571,Harbor Ave,phone,247.18,D05
MR201242,2024-12-15T19:10:45Z,,pothole near crossing,3,37.69639,-122.41549,Harbor Ave,email,849.68,D03
MR201243,2025-05-01T01:01:14Z,2025-05-21T12:03:53Z,unsafe crossing,2,37.74292880516294,-122.42377424887,Transit Way,app,"1,670 USD",D07
MR201244,2024-05-04T22:39:20Z,"May 10, 2024 03:14PM",broken traffic light,2,37.6853291463729,-122.43591455221,Broadway,Web Form,"3,259 USD",D05
MR201245,"Aug 23, 2025 04:19AM","Aug 26, 2025 08:11PM",sidewalk obstruction,5,37.82441096788421,-122.379179714835,Cedar Rd,web,533.76,D12
MR201246,2024-09-28T15:32:07Z,,sidewalk obstruction,4,37.75016201338661,-122.504299692694,Harbor Ave,web,360.45,D05
MR201247,2025-05-06T13:02:03Z,05/08/2025 15:29:00,unsafe crossing,4,37.817597,-122.3751,River Rd,app,1055.59,D12
MR201248,2024-10-23T05:40:20Z,2024-10-28T19:58:40Z,missing sign,3,37.70076997389442,-122.421055676747,Elm St,app,350.96,D03
MR201249,"Oct 23, 2025 03:12PM",2025-10-26T09:23:58Z,pothole near crossing,5,37.7066810383369,-122.353346712234,Market St,app,453.76,D04
MR201250,2025-02-01T20:19:30Z,2025-02-07T13:48:38Z,SIDEWALK OBSTRUCTION,2,37.71094992133196,-122.378028147645,Union Blvd,app,417.14,D04
MR201251,14-08-2024 03:15,2024-08-20T13:56:47Z,unsafe crossing,3,37.748340021812965,-122.370018731206,Union Blvd,mobile app,854,D03
MR201252,2025-08-22T04:47:29Z,,unsafe crossing,2,37.72951,-122.446,Union Blvd,email ,809.01,D03
MR201253,2024-11-01T01:45:13Z,2024-11-22T22:57:48Z,bus stop damage,,37.824664842794185,-122.535467980261,Market St,phone,USD 539.91,
MR201254,2024-04-21T00:02:12Z,2024-05-01T20:57:56Z,blocked lane,,37.70162474180412,-122.53043247214,,web,1654.6,D01
MR201255,2025-12-02T03:47:30Z,,pothole near crossing,3,37.71950477657906,-122.393769546278,Union Blvd,phone,423.12,D04
MR201256,12/04/2025 03:47:00,2025-04-16T00:18:16Z,side walk obstruction,2,37.823201959010845,-122.465574149159,Transit Way,phone,238.11,D10
MR201257,2025-12-02T12:23:08Z,,missing sign,3,37.69920734467862,-122.469205663032,Market St,web,383.68,D12
MR201258,02/19/2025,02/25/2025,missing sign,3,37.775519175623714,-122.531340436662,Elm St,,331.18,D05
MR201259,2025-02-27T05:02:26Z,2025-03-04T03:16:14Z,sidewalk obstruction,2,37.749494534222805,-122.489339668236,Transit Way,,539.63,D06
MR201260,12/19/2024,,blocked lane,1,37.69463981668255,-122.421510724137,Hillcrest Ave,app,1416.84,D03
MR201261,2025-02-05T17:18:21Z,2025-02-09T14:35:19Z,Missing Sign,2,37.69590799038706,-122.432010350687,Transit Way,phone,341.01,D03
MR201262,17-08-2025 08:54,2025-08-20T12:42:00Z,pothole near crossing,5,37.745580990143445,-122.478247426288,Maple Dr,web,738.11,D06
MR201263,04/01/2025 22:15:00,,bus stop damage,3,37.83047120499573,-122.408696793157,Transit Way,app,632.89,D11
MR201264,11/13/2025 06:27:00,17-11-2025 06:23,sidewalk obstruction,3,37.72474383035702,-122.477801495473,,app,292.82,D02
